"","state","county","county_fips","dem_vote_2016","rep_vote_2016","dem_vote_2020","rep_vote_2020","media_market","commuting_zone","chips_county_project","chips_county","chips_mm","chips_cz"
"2888","virginia","hampton","51650",66.25,28.71,NA,NA,"Norfolk - Portsmouth - Newport News, VA - NC DMA",555,0,0,0,0
"2889","virginia","hanover","51085",30.89,63.15,35.65,62.43,"Richmond - Petersburg, VA DMA",544,0,0,0,0
"2890","virginia","harrisonburg","51660",56.76,34.8,NA,NA,"Harrisonburg, VA - WV DMA",546,0,0,0,0
"2891","virginia","henrico","51087",57.4,36.58,63.6,34.61,"Richmond - Petersburg, VA DMA",544,0,0,0,0
"2892","virginia","henry","51089",34.01,63.09,34.96,64.07,"Roanoke - Lynchburg, VA - WV DMA",556,0,0,0,0
"2893","virginia","highland","51091",26.67,68.87,27.2,71.23,"Roanoke - Lynchburg, VA - WV DMA",546,0,0,0,0
"2894","virginia","hopewell","51670",52.44,43.13,NA,NA,"Richmond - Petersburg, VA DMA",544,0,0,0,0
"2895","virginia","isleofwight","51093",37.4,57.91,40.07,58.44,"Norfolk - Portsmouth - Newport News, VA - NC DMA",401,0,0,0,0
"2896","virginia","jamescity","51095",44.25,49.35,51.48,46.64,NA,NA,NA,NA,NA,NA
"2897","virginia","kingandqueen","51097",39.71,56.78,38.64,59.54,"Richmond - Petersburg, VA DMA",544,0,0,0,0
"2898","virginia","kinggeorge","51099",33.23,60.88,37.98,59.37,"Washington, DC - MD - PA - VA - WV DMA",550,0,0,0,0
"2899","virginia","kingwilliam","51101",30.13,65.22,30.36,68.18,"Richmond - Petersburg, VA DMA",544,0,0,0,0
"2900","virginia","lancaster","51103",43.18,53.02,47.09,51.69,"Richmond - Petersburg, VA DMA",554,0,0,0,0
"2901","virginia","lee","51105",17.31,80.25,14.97,84.1,"Tri - Cities, TN - VA - KY DMA",553,0,0,0,0
"2902","virginia","lexington","51678",61.42,31.08,NA,NA,"Roanoke - Lynchburg, VA - WV DMA",557,0,0,0,0
"2903","virginia","loudoun","51107",55.05,38.2,61.51,36.49,"Washington, DC - MD - PA - VA - WV DMA",551,0,0,0,0
"2904","virginia","louisa","51109",35.23,59.71,37.73,60.66,"Richmond - Petersburg, VA DMA",542,0,0,0,0
"2905","virginia","lunenburg","51111",39.87,57.36,40.29,58.93,"Richmond - Petersburg, VA DMA",549,0,0,0,0
"2906","virginia","lynchburg","51680",41.47,50.41,NA,NA,"Roanoke - Lynchburg, VA - WV DMA",545,0,0,0,0
"2907","virginia","madison","51113",31.57,63.32,33.17,65.17,"Charlottesville, VA DMA",552,0,0,0,0
